PitchType,Batter,HomePlate_X,HomePlate_Y,Zone,hit_location,bb_type,balls,strikes,spray_angle,adjusted_spray_angle,x_loc,y_loc,launch_speed,launch_angle,play,swing,babip_value,woba_value,woba_denom
Changeup,Right,-1.3999999999999999,0.69999999999999996,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.5,3,10,Fly Ball,0,1,14,-14,100.40000000000001,399.60000000000002,103,35,1,1,0,2,1
Changeup,Left,-1.5,0.59999999999999998,7,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.8999999999999999,6,8,Fly Ball,0,0,0.29999999999999999,-0.29999999999999999,3.2000000000000002,384.30000000000001,101,36,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.8,2,7,Fly Ball,0,0,-15.6,-15.6,-110,400,101,25,1,1,1,1.25,1
Curve,Right,0.59999999999999998,-0.90000000000000002,4,2,,0,2,,,,,,,0,0,0,0,1
Slider,Right,0.20000000000000001,0.29999999999999999,14,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.8,12,,,0,0,,,,,,,0,1,,,
Curve,Right,0.59999999999999998,-0.80000000000000004,11,7,Fly Ball,2,2,-19.399999999999999,-19.399999999999999,-91.200000000000003,263.69999999999999,74,35,1,1,0,0,1
Four-Seam Fastball,Right,-1,1.5,1,,,2,2,,,,,78,29,0,1,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.8999999999999999,5,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,1.8999999999999999,14,,,1,1,,,,,,,0,0,,,
Curve,Right,1,-1,12,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.8999999999999999,1,,,0,0,,,,,,,0,0,,,
Curve,Left,0.5,-0.69999999999999996,9,2,,1,2,,,,,,,0,1,0,0,1
Curve,Left,0.90000000000000002,-0.90000000000000002,14,,,0,2,,,,,,,0,0,,,
Curve,Left,0.5,-0.80000000000000004,14,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.5,8,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1.1000000000000001,1.7,4,9,Line Drive,0,0,22.100000000000001,-22.100000000000001,99.700000000000003,245.30000000000001,91,14,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Left,-1.1000000000000001,1.8999999999999999,9,2,,1,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-1,1.8,12,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.8999999999999999,6,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,6,,,0,0,,,,,,,0,0,,,
Slider,Right,0.40000000000000002,0.40000000000000002,6,8,Fly Ball,2,1,,,,,96,29,1,1,0,0,1
Curve,Right,0.59999999999999998,-1.1000000000000001,11,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.5,2,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.6000000000000001,3,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.5,1.8,5,7,Line Drive,0,0,-23.800000000000001,23.800000000000001,-128.30000000000001,295.30000000000001,86,26,1,1,0,0,1
Four-Seam Fastball,Left,-0.5,1.8,6,8,Line Drive,3,2,-0.29999999999999999,0.29999999999999999,-0.59999999999999998,293,79,26,1,1,0,0,1
Slider,Left,0.20000000000000001,0.59999999999999998,6,,,2,2,,,,,,,0,0,,,
Slider,Left,0.29999999999999999,0.10000000000000001,4,,,2,1,,,,,,,0,0,,,
Curve,Left,0.5,-1,14,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.8999999999999999,5,,,1,0,,,,,82,67,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,11,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.6000000000000001,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.6000000000000001,11,,,0,0,,,,,,,0,0,,,
Slider,Right,0.40000000000000002,0.40000000000000002,5,5,Ground Ball,2,2,-38.799999999999997,-38.799999999999997,-60.799999999999997,78.799999999999997,93,-4,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.6000000000000001,11,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8999999999999999,1,,,2,2,,,,,,,0,1,,,
Curve,Right,0.69999999999999996,-1.1000000000000001,14,,,1,2,,,,,,,0,0,,,
Slider,Right,0.5,0.5,14,,,1,1,,,,,,,0,1,,,
Curve,Right,0.5,-0.90000000000000002,1,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.8999999999999999,2,2,,0,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.59999999999999998,1.8999999999999999,9,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.6000000000000001,1,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.8,3,9,Fly Ball,3,2,25.399999999999999,-25.399999999999999,136.19999999999999,286,93,44,1,1,0,0,1
Four-Seam Fastball,Left,-0.80000000000000004,1.8,14,,,2,2,,,,,,,0,0,,,
Slider,Left,0.40000000000000002,0.69999999999999996,12,,,2,2,,,,,,,0,1,,,
Slider,Left,0.40000000000000002,0.5,4,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1,1.6000000000000001,2,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,4,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.5,14,,,1,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.8,1,,,1,2,,,,,,,0,1,,,
Slider,Left,-0.20000000000000001,1,14,,,0,2,,,,,,,0,0,,,
Slider,Left,-0.10000000000000001,0.59999999999999998,9,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.6000000000000001,11,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.6000000000000001,7,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8,5,8,Fly Ball,1,0,19.5,19.5,131.5,369.80000000000001,100,31,1,1,0,0,1
Curve,Right,0.59999999999999998,-0.80000000000000004,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.8999999999999999,1,2,,1,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.69999999999999996,1.7,6,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.8,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.7,11,,,0,0,,,,,,,0,0,,,
Curve,Right,0.5,-1.1000000000000001,12,5,Ground Ball,0,2,-41.600000000000001,-41.600000000000001,-39.299999999999997,47.200000000000003,72,-48,1,1,0,0,1
Slider,Right,0.5,0.5,14,,,0,1,,,,,,,0,1,,,
Curve,Right,0.59999999999999998,-1,1,,,0,0,,,,,,,0,0,,,
Curve,Left,0.69999999999999996,-0.90000000000000002,3,9,Ground Ball,1,2,25.800000000000001,-25.800000000000001,101.2,209.19999999999999,94,5,1,1,1,0.90000000000000002,1
Slider,Left,-0.20000000000000001,1,6,,,1,2,,,,,,,0,1,,,
Slider,Left,0,0.90000000000000002,14,,,0,2,,,,,,,0,0,,,
Curve,Left,1,-0.90000000000000002,4,,,0,1,,,,,,,0,0,,,
Slider,Left,-0.20000000000000001,1,6,,,0,0,,,,,,,0,0,,,
Slider,Left,0.59999999999999998,0.40000000000000002,8,2,,3,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.80000000000000004,1.7,2,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.5,2,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.5,6,,,3,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.5,9,,,3,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.5,12,,,2,0,,,,,,,0,0,,,
Slider,Left,0.5,0.29999999999999999,14,,,1,0,,,,,,,0,0,,,
Curve,Left,0.69999999999999996,-1.3999999999999999,14,,,0,0,,,,,,,0,0,,,
Curve,Right,0.5,-1.1000000000000001,9,6,Ground Ball,0,0,-18,-18,-34.200000000000003,110.5,78,1,1,1,0,0,1
Changeup,Right,-1.2,1.2,6,10,Fly Ball,0,1,-5,-5,-35.899999999999999,424,102,26,1,1,0,2,1
Four-Seam Fastball,Right,-1.1000000000000001,1.8,5,,,0,0,,,,,,,0,0,,,
Slider,Left,0.5,0.5,9,2,,0,2,,,,,,,0,0,0,0,1
Four-Seam Fastball,Left,-1,1.8999999999999999,3,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,2,6,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8999999999999999,2,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.6000000000000001,2,9,Fly Ball,3,2,16.100000000000001,-16.100000000000001,93.900000000000006,324.10000000000002,88,33,1,1,0,0,1
Curve,Left,0.59999999999999998,-1,13,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8999999999999999,1,,,2,1,,,,,,,0,1,,,
Curve,Left,1.2,-1.3,14,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,6,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,13,,,0,0,,,,,,,0,0,,,
Curve,Right,0.80000000000000004,-1.1000000000000001,9,2,,0,2,,,,,,,0,1,0,0,1
Curve,Right,0.5,-0.90000000000000002,9,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.8,8,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.5,3,2,,2,2,,,,,,,0,1,0,0,1
Changeup,Left,-1.3999999999999999,0.90000000000000002,5,,,2,2,,,,,,,0,1,,,
Changeup,Left,-1.7,0.69999999999999996,13,,,1,2,,,,,,,0,0,,,
Changeup,Left,-1.7,0.80000000000000004,8,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8999999999999999,7,,,1,0,,,,,,,0,0,,,
Changeup,Left,-1.7,0.59999999999999998,11,,,0,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.59999999999999998,9,2,,1,2,,,,,,,0,1,0,0,1
Slider,Right,0.40000000000000002,0.5,14,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.5,3,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.5,1.7,12,,,0,0,,,,,,,0,0,,,
Slider,Left,0.5,0.59999999999999998,14,2,,3,2,,,,,,,0,1,0,0,1
Curve,Left,0.80000000000000004,-1.2,14,,,2,2,,,,,,,0,0,,,
Curve,Left,0.5,-1.1000000000000001,14,,,1,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.6000000000000001,2,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.6000000000000001,11,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.8,4,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.7,13,,,0,0,,,,,,,0,0,,,
Slider,Left,0.40000000000000002,0.5,2,2,,1,2,,,,,,,0,1,0,0,1
Slider,Left,0.5,0.59999999999999998,9,,,1,2,,,,,,,0,1,,,
Curve,Left,0.5,-1.1000000000000001,8,,,1,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,2,,,1,1,,,,,,,0,1,,,
Slider,Left,0.20000000000000001,0.5,14,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.7,4,,,0,0,,,,,,,0,1,,,
Changeup,Right,-1.1000000000000001,0.69999999999999996,8,2,,2,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-0.59999999999999998,1.7,2,,,2,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,11,,,1,2,,,,,,,0,0,,,
Curve,Right,0.59999999999999998,-1,8,,,1,2,,,,,,,0,1,,,
Curve,Right,0.40000000000000002,-1.2,14,,,0,2,,,,,,,0,0,,,
Slider,Right,0.59999999999999998,0.20000000000000001,14,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.7,4,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.59999999999999998,1.8,7,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.6000000000000001,8,,,0,0,,,,,,,0,1,,,
Slider,Right,0.5,0.20000000000000001,13,4,Ground Ball,3,2,5.0999999999999996,5.0999999999999996,11,112.59999999999999,50,17,1,1,0,0,1
Curve,Right,0.59999999999999998,-1.2,14,,,2,2,,,,,,,0,0,,,
Curve,Right,0.5,-0.59999999999999998,4,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.40000000000000002,1.7,14,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.5,1.6000000000000001,12,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.5,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.5,1.6000000000000001,2,2,,3,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.5,1.6000000000000001,5,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.40000000000000002,1.6000000000000001,12,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,3,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.8999999999999999,11,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.6000000000000001,12,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,5,,,1,0,,,,,,,0,1,,,
Curve,Left,0.40000000000000002,-1.2,13,,,0,0,,,,,,,0,0,,,
Curve,Left,0.5,-0.69999999999999996,13,9,Fly Ball,1,1,19.300000000000001,-19.300000000000001,91.599999999999994,261,79,40,1,1,0,0,1
Four-Seam Fastball,Left,-0.69999999999999996,1.7,11,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.6000000000000001,2,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.7,5,2,,2,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.69999999999999996,1.6000000000000001,2,,,2,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.6000000000000001,11,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.7,4,,,1,0,,,,,,,0,0,,,
Curve,Left,0.5,-1.2,14,,,0,0,,,,,,,0,0,,,
Slider,Left,0.40000000000000002,0.29999999999999999,14,2,,0,2,,,,,,,0,1,0,0,1
Slider,Left,0.5,0.40000000000000002,9,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.7,12,,,0,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,2,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,7,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.7,13,7,Fly Ball,1,1,-17.5,-17.5,-94.599999999999994,304.39999999999998,80,31,1,1,0,0,1
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,11,,,0,1,,,,,,,0,0,,,
Slider,Right,0.69999999999999996,0.5,14,,,0,0,,,,,,,0,1,,,
Slider,Left,0.59999999999999998,0.29999999999999999,5,9,Line Drive,2,1,31.899999999999999,-31.899999999999999,158.69999999999999,254.69999999999999,80,24,1,1,0,0,1
Four-Seam Fastball,Left,-1,1.8,7,,,2,0,,,,,,,0,1,,,
Changeup,Left,-1.3999999999999999,0.80000000000000004,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.8999999999999999,13,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8,5,9,Line Drive,0,1,32.200000000000003,32.200000000000003,188,299,97,24,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.6000000000000001,6,,,0,0,,,,,,,0,0,,,
Slider,Left,0.40000000000000002,0.29999999999999999,14,2,,2,2,,,,,,,0,1,0,0,1
Slider,Left,0.40000000000000002,0.59999999999999998,12,,,2,2,,,,,,,0,1,,,
Changeup,Left,-1.5,0.80000000000000004,11,,,1,2,,,,,,,0,0,,,
Curve,Left,0.59999999999999998,-0.90000000000000002,14,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.8,7,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.80000000000000004,1.7,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,1,8,Line Drive,1,1,9.1999999999999993,9.1999999999999993,56.299999999999997,341.69999999999999,92,21,1,1,0,0,1
Slider,Right,0.5,0.40000000000000002,5,,,1,0,,,,,,,0,0,,,
Slider,Right,0.5,0.40000000000000002,14,,,0,0,,,,,,,0,0,,,
Slider,Left,0.69999999999999996,0.40000000000000002,8,8,Fly Ball,3,2,12.9,-12.9,67.599999999999994,293.30000000000001,77,33,1,1,0,0,1
Curve,Left,0.80000000000000004,-1.1000000000000001,13,,,2,2,,,,,,,0,0,,,
Changeup,Left,-1.5,0.59999999999999998,9,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.7,11,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.6000000000000001,11,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1,1.6000000000000001,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.6000000000000001,11,2,,0,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.69999999999999996,1.8999999999999999,6,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.69999999999999996,1.8,11,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.7,5,2,,3,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,5,,,3,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.59999999999999998,1.3999999999999999,12,,,2,1,,,,,,,0,0,,,
Curve,Right,0.80000000000000004,-1.2,13,,,1,1,,,,,,,0,0,,,
Curve,Right,0.69999999999999996,-0.90000000000000002,14,,,0,1,,,,,,,0,0,,,
Slider,Right,0.40000000000000002,0.69999999999999996,8,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.7,5,7,Line Drive,3,1,-26.5,-26.5,-165.19999999999999,335.69999999999999,98,19,1,1,1,0.90000000000000002,1
Changeup,Right,-1.3999999999999999,1,14,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.6000000000000001,12,,,1,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.7,12,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.6000000000000001,13,,,0,0,,,,,,,0,0,,,
Slider,Right,0.5,0.59999999999999998,5,8,Line Drive,1,0,-6.2999999999999998,-6.2999999999999998,-42.299999999999997,391.89999999999998,103,18,1,1,1,1.25,1
Slider,Right,0.5,0.40000000000000002,14,,,0,0,,,,,,,0,0,,,
Changeup,Left,-1.3999999999999999,0.69999999999999996,13,2,,0,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Left,-0.80000000000000004,1.6000000000000001,6,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.7,1,,,0,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.29999999999999999,6,9,Fly Ball,1,1,15.1,15.1,84.700000000000003,311.5,89,44,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.8,5,,,1,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.8,12,,,0,0,,,,,,,0,0,,,
Slider,Right,0.5,0.59999999999999998,14,6,Ground Ball,1,2,-18.5,-18.5,-41.700000000000003,129.40000000000001,81,-30,1,1,0,0,1
Slider,Right,0.5,0.5,14,,,1,1,,,,,,,0,1,,,
Curve,Right,1,-1.2,13,,,0,1,,,,,,,0,0,,,
Curve,Right,0.80000000000000004,-1,6,,,0,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.5,6,8,Fly Ball,2,2,7.9000000000000004,7.9000000000000004,49,348.80000000000001,91,33,1,1,0,0,1
Four-Seam Fastball,Right,-0.5,1.8,12,,,1,2,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.7,12,,,0,2,,,,,,,0,0,,,
Changeup,Right,-1.3999999999999999,0.40000000000000002,8,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.5,1,,,0,0,,,,,,,0,1,,,
Four-Seam Fastball,Right,-1,1.5,3,10,Fly Ball,1,2,44.399999999999999,44.399999999999999,258.39999999999998,264.80000000000001,103,24,1,1,0,2,1
Slider,Right,0.40000000000000002,0.40000000000000002,14,,,0,2,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.69999999999999996,9,,,0,1,,,,,,,0,1,,,
Curve,Right,0.80000000000000004,-1.2,7,,,0,0,,,,,,,0,0,,,
Slider,Left,0.40000000000000002,0.40000000000000002,8,3,Ground Ball,2,2,41.899999999999999,-41.899999999999999,81.299999999999997,91.400000000000006,96,-7,1,1,0,0,1
Curve,Left,0.80000000000000004,-1.2,14,,,1,2,,,,,,,0,0,,,
Slider,Left,0.5,0.29999999999999999,14,,,0,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.3,3,,,0,1,,,,,,,0,1,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.2,1,,,0,0,,,,,,,0,0,,,
Curve,Right,0.80000000000000004,-1.2,14,5,Line Drive,1,2,-23.399999999999999,-23.399999999999999,-36.600000000000001,88.799999999999997,74,11,1,1,0,0,1
Four-Seam Fastball,Right,-0.90000000000000002,1.8,4,,,1,1,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.8,3,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.90000000000000002,1.8,5,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.7,1,8,Fly Ball,2,1,0.90000000000000002,0.90000000000000002,4.5,229.80000000000001,67,27,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Right,-1.1000000000000001,1.7,2,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1,1.5,11,,,1,0,,,,,,,0,0,,,
Curve,Right,0.59999999999999998,-1,14,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.59999999999999998,1.5,1,8,Fly Ball,2,0,-0.5,-0.5,-2.2999999999999998,397.39999999999998,99,34,1,1,0,0,1
Slider,Right,0.5,0.69999999999999996,11,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.6000000000000001,12,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.59999999999999998,1.7,7,2,,3,2,,,,,,,0,0,0,0,1
Four-Seam Fastball,Left,-0.90000000000000002,1.6000000000000001,11,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1,1.6000000000000001,11,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Left,-1,1.5,12,,,2,2,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.6000000000000001,9,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-1,1.5,11,,,1,1,,,,,,,0,0,,,
Curve,Left,0.59999999999999998,-0.90000000000000002,11,,,0,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.3999999999999999,5,,,0,0,,,,,,,0,1,,,
Slider,Right,0,0.5,9,6,Ground Ball,0,0,-13.800000000000001,-13.800000000000001,-26.5,114.2,99,-9,1,1,0,0,1
Slider,Right,0.29999999999999999,0.80000000000000004,3,4,Popup,0,0,19.899999999999999,19.899999999999999,44.5,121.8,80,69,1,1,0,0,1
Four-Seam Fastball,Right,-0.69999999999999996,1.7,3,9,Line Drive,0,1,29.699999999999999,29.699999999999999,143,251.09999999999999,100,13,1,1,1,0.90000000000000002,1
Slider,Right,0.40000000000000002,0.59999999999999998,8,,,0,0,,,,,,,0,1,,,
Curve,Right,0.5,-0.90000000000000002,14,,,3,2,,,,,,,0,0,0,0.69999999999999996,1
Slider,Right,0.20000000000000001,0.69999999999999996,14,,,2,2,,,,,,,0,0,,,
Slider,Right,0.40000000000000002,0.5,8,,,2,1,,,,,,,0,1,,,
Slider,Right,0.10000000000000001,0.5,5,,,2,0,,,,,,,0,1,,,
Slider,Right,0.20000000000000001,0.59999999999999998,14,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.5,11,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.6000000000000001,1,9,Ground Ball,3,2,19.800000000000001,-19.800000000000001,78.700000000000003,218.19999999999999,95,-19,1,1,1,0.90000000000000002,1
Four-Seam Fastball,Left,-0.80000000000000004,1.3999999999999999,1,,,3,2,,,,,,,0,1,,,
Curve,Left,0.90000000000000002,-1.1000000000000001,14,,,2,2,,,,,,,0,0,,,
Slider,Left,0.10000000000000001,0.59999999999999998,6,,,2,2,,,,,,,0,1,,,
Slider,Left,0.20000000000000001,1.1000000000000001,7,,,2,1,,,,,,,0,0,,,
Four-Seam Fastball,Left,-0.90000000000000002,1.8,13,,,2,0,,,,,,,0,0,,,
Changeup,Left,-1.3999999999999999,0.90000000000000002,13,,,1,0,,,,,,,0,0,,,
Changeup,Left,-1.3999999999999999,0.59999999999999998,13,,,0,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.8,13,,,3,1,,,,,,,0,0,0,0.69999999999999996,1
Four-Seam Fastball,Right,-1.1000000000000001,1.7,2,,,3,0,,,,,,,0,0,,,
Slider,Right,0.29999999999999999,0.80000000000000004,12,,,2,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-1.2,1.5,13,,,1,0,,,,,,,0,0,,,
Four-Seam Fastball,Right,-0.80000000000000004,1.8999999999999999,14,,,0,0,,,,,,,0,0,,,
Curve,Right,0.59999999999999998,-1,8,2,,3,2,,,,,,,0,1,0,0,1
Four-Seam Fastball,Right,-0.59999999999999998,1.6000000000000001,11,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.69999999999999996,1.5,2,,,3,2,,,,,,,0,1,,,
Four-Seam Fastball,Right,-0.5,1.3,11,,,2,2,,,,,,,0,0,,,
